mid,text,text_cut
4663338510846836,"教育行业的双减政策，终于落地了。影响确实非常大，看看几个巨头在股市上断崖式的下跌。一天至少蒸发了几千亿吧。

应该说是一件非常好的事情。政策详尽而全面，几十条款，有的说得都很具体。具体到课间多少分钟，几点几分放学。

这两天，很多媒体，特别是自媒体，都在讨论这件事情。利好的方面，也许慢慢就会显现出来。

对于校外培训机构的影响，也许是最为致命的。估计会有一批的校外培训机构，要转型了。在这个行业，已经不让赚钱了。如果要想继续赚钱，只能转型。

包括老师，也许也要转型。下一步，估计会出现很多，自由教师。不隶属于某一个学校，也不在任何一个培训机构，而是做一个自由的老师。就像现在很多人在做的个人品牌一样。

高层政策已出，下一步就看地方的具体政策以及落实执行情况了。 收起d",教育 行业 双减 政策 终于 落地 影响 确实 几个 巨头 股市 断崖 下跌 至少 蒸发 几千 一件 事情 政策 详尽 几十 条款 课间 分钟 几点 几分 放学 两天 媒体 特别 媒体 讨论 这件 事情 利好 也许 慢慢 显现出来 校外 培训 机构 影响 也许 最为 致命 估计 一批 校外 培训 机构 转型 行业 不让 赚钱 赚钱 只能 转型 包括 老师 也许 转型 一步 估计 自由 教师 隶属于 学校 培训 机构 自由 老师 品牌 高层 政策 已出 一步 地方 政策 落实 执行 情况
4663338338356905,【政策通】“双减”政策靴子落地，广东学校、教育培训机构该如何落实？ O网页链接,政策 通双减 政策 靴子 落地 广东 学校 教育 培训 机构 落实 网页 链接
4663338300081823,"适应新公司+投入需求+随时丢饭碗
双减政策下，个人真的是时代的一粒沙，很渺小",公司 投入 需求 丢饭碗 双减 政策 真的 时代 一粒 渺小
4663337722579814,#双减政策的落地能缓解鸡娃焦虑吗#　　眉眼微动，苏绿檀笑容明媚，道：[囧]#杨紫黄梓瑕#“我可没说你坏话。”,双减 政策 落地 缓解 鸡娃 焦虑 眉眼 微动 苏绿檀 笑容 明媚 黄梓 坏话
4663337667008546,【“双减”新政出台 暑假的课外培训班还能上吗？】近日，中共中央办公厅、国务院办公厅印发了《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》（以下简称“双减”），明确规定，校外培训机构不得占用国家法定节假日、休息日及寒暑假期组织学科类培训。“双减”政策发布，立即引起了各方关注，今年暑假的课外培训班还能上吗？今后有补课需求的孩子怎么办？家长们对“双减”怎么看？今日，上游新闻记者就此采访了重庆一些培训机构和家长。记者了解到，目前很多培训机构都开设有学习日晚上的培训班，但更主要的还是双休日及寒暑假。对于“双减”政策的出台，大部分家长表示支持，让孩子喘口气，也能让家庭喘口气。九龙坡区的家长黄先生说，儿子一看就不是顶尖学霸的料，但从一年级开始就报了数学、英语等各种培训班，完全是被“逼”着报的，因为身边的人都报了，“以后周末、寒暑假不让补课了，大家都不学，也不会有这种焦虑了。”更多详情请戳→O“双减”新政出台 暑假的课外培训班还能上吗？你怎么看？ 收起d,双减 新政 出台 暑假 课外 培训班 近日 中共中央办公厅 国务院办公厅 印发 进一步 减轻 义务教育 阶段 学生 作业负担 校外 培训 负担 意见 简称 双减 明确规定 校外 培训 机构 占用 国家 法定 节假日 休息日 寒暑假 组织 学科 培训 双减 政策 发布 各方 关注 暑假 课外 培训班 补课 需求 孩子 家长 双减 今日 上游 新闻记者 采访 重庆 培训 机构 家长 记者 培训 机构 开设 学习 晚上 培训班 双休日 寒暑假 双减 政策 出台 大部分 家长 支持 孩子 口气 家庭 口气 九龙坡区 家长 黄先生 儿子 一看 顶尖 学霸 一年级 数学 英语 培训班 身边 周末 寒暑假 不让 补课 不学 焦虑 详情请 双减 新政 出台 暑假 课外 培训班
4663336942177849,#双减意见如何规范学生作业和校外培训#双手赞成国家政策，想当年我们上学那会儿也没有这样那样的校外培训，老师上课尽职尽责但是自从有了校外培训后真正的学校上课时间老师竟然不传道授业了，因为可以去校外培训班挣外快了规范的好，,双减 意见 规范 学生 作业 校外 培训 双手赞成 国家 政策 想当年 上学 校外 培训 老师上课 尽职尽责 校外 培训 学校 上课 时间 老师 传道授业 校外 培训班 外快 规范
4663336072906974,#双减政策的落地能缓解鸡娃焦虑吗##电视剧叛逆者#大家都不睡觉的吗,双减 政策 落地 缓解 鸡娃 焦虑 电视剧 叛逆者 睡觉
4663335792937959,佳发教育 sz300559 佳发教育：教育行业“双减”政策对公司主营业务不存在重大影响，点击链接查看更多->O佳发教育：教育行业“双减”政策对公司主营业务不存在重大影响,佳发 教育 佳发 教育 教育 行业 双减 政策 公司 主营业务 影响 点击 链接 查看 更多佳发 教育 教育 行业 双减 政策 公司 主营业务 影响
4663335692278426,*ST豆神 sz300010 “双减”政策将对公司业绩产生重大不利影响 豆神教育跌停，点击链接查看更多->O“双减”政策将对公司业绩产生重大不利影响 豆神教育跌停,豆神 双减 政策 公司业绩 不利 影响 豆神 教育 跌停 点击 链接 查看 更多 双减 政策 公司业绩 不利 影响 豆神 教育 跌停
4663335461325316,近期大事：全面降准；“双减”政策；上海房贷利率大幅上调：首套5%，二套5.7%；郑州水灾；苏浙沪地区台风“烟花”来袭；周一股市大跌；周一中美天津洽谈局势紧张；周一乒乓球比赛竟然输给了日本这个是让我最不爽的事情,近期 降准 双减 政策 上海 房贷利率 大幅 上调 首套 二套 郑州 水灾 苏浙沪 地区 台风 烟花 来袭 周一 股市 大跌 周一 天津 洽谈 局势 紧张 周一 乒乓球 比赛 输给 日本 不爽 事情
4663334278275645,"今日热点连板榜：

4连板：海马汽车（充电桩＋新能源汽车＋摘冒）意华股份（5G＋华为＋光伏）5天4板宏达股份（磷化工＋有色）

4天3板：鑫铂股份（有色＋光伏＋次新股）

2连板：英博尔（新能源汽车＋股权转让）搜于特（纺织＋口罩）芭田股份（磷化工）鹏欣资源（镍矿）奥士康（元器件＋汽车电子＋5G）新疆众和（有色＋石墨烯）科陆电子（光伏＋锂电池＋储能＋华为）赛腾股份（芯片＋消费电子）

机构净买龙虎榜：

大盘点评：

市场在多重利空（保险减持，双减政策，大盘股中国电信上市，叶飞事件，白马股泡沫，地产打压等）之下一举击穿强支撑3500整数位，使得市场一片恐慌，叠加恒指联动爆跌，隔夜外盘中概股爆跌，一举杀到3424.74点，并且击穿年线，意味着今年以来大盘涨幅为负，绝大部分散户血本无归！又是另类股灾，这超出了大部分人的预期！按照下跌有量和恐慌程度，未来两天会修复一下3500点附近还要继续下杀击杀3400点左右！幸好金融银行，保险，券商等已经在低位，有效封杀大盘短期深跌的可能性，目前还算没有切底破位，恒指大跌4%，美股如果爆跌则可能引发全球大跌！一旦有效跌破3400点就要轻仓应对，今年初讲的两个端（4000点和3100点目前均没有触碰）未来年内一定会碰一个，目前大盘今日虽然爆跌依然是在上升的大三角整理范围内！静待方向选择，否则将以3500点为中梭继续震荡！目前偏空主要结合内外联动因素！不管如何3430附近可以3成仓应对！ 收起d",今日热点 连板 连板 海马 汽车 充电 新能源 汽车 意华 股份 华为 光伏 天板 宏达 股份 化工 有色 天板鑫 股份 有色 光伏 次新股 连板 英博尔 新能源 汽车 股权 转让 搜于 纺织 口罩 芭田 股份 化工 鹏欣 资源 矿奥士康 元器件 汽车 电子 新疆 有色 石墨 烯科陆 电子 光伏 锂电池 储能 华为 赛腾 股份 芯片 消费 电子 机构 净买 龙虎榜 大盘 点评 市场 多重 利空 减持 双减 政策 大盘股 中国电信 上市 叶飞 事件 白马股 泡沫 地产 打压 之下 一举 击穿 支撑 整数 市场 恐慌 叠加 恒指 联动 爆跌 盘中 概股 爆跌 一举 杀到 击穿 年线 意味着 今年以来 大盘 涨幅 绝大部分 散户 血本无归 另类 股灾 超出 大部分 预期 下跌 有量 恐慌 程度 未来 两天 修复 击杀 幸好 金融 银行 券商 低位 封杀 大盘 短期 深跌 可能性 切底 破位 恒指 大跌 美股 爆跌 引发 全球 大跌 跌破 轻仓 应对 今年初 两个 端点 触碰 未来 年内 大盘 今日 爆跌 依然 三角 整理 内静待 方向 选择 以点 中梭 震荡 偏空 内外 联动 因素 成仓 应对
4663333539813889,新东方公告称，本公司现正考虑采取适当的合规措施，预期该等措施将对与中国义务教育制度学科有关的校外辅导服务产生重大不利影响。多家公司针对《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》 的落地实施进行回应。 L界面Vnews的微博视频,新东方 公告 称本 公司 现正 合规 措施 预期 措施 中国 义务教育 制度 学科 校外 辅导 服务 不利 影响 多家 公司 进一步 减轻 义务教育 阶段 学生 作业负担 校外 培训 负担 意见 落地 实施 回应 界面 微博 视频
4663331850293949,#双减政策的落地能缓解鸡娃焦虑吗#开玩笑吧，我们只会更加焦虑，付出更多的金钱和时间。,双减 政策 落地 缓解 鸡娃 焦虑 开玩笑 只会 焦虑 付出 金钱 时间
4663331531529023,"#双减政策的落地能缓解鸡娃焦虑吗##电视剧叛逆者#吕勇卓[超话]亿种引起吕勇卓注意的方式
今天成功引起老吕注意了
在我入驻超话的107天里
（我可能是补签了两天）
从第次直播到生日视频
老吕直让二二拥有姓名
二二像只臭屁虫样黏在老吕身边
然后！
今天~
纪念下这历史性的刻~
来自老吕的点赞... 收起d",双减 政策 落地 缓解 鸡娃 焦虑 电视剧 叛逆者 吕勇 卓超话 亿种 吕勇卓 方式 成功 老吕 入驻 超话 天里 补签 两天 第次 直播 生日 视频 老吕直 二二 拥有 姓名 二二像 臭屁 虫样 黏在 老吕 身边 纪念 历史性 老吕 点赞
4663331347239664,#双减政策的落地能缓解鸡娃焦虑吗#　　钟延光凝视苏绿檀，抿紧了嘴角，苏绿檀孤身嫁来京城半年，举目#杨紫黄梓瑕#无亲，她肯定想家了吧。,双减 政策 落地 缓解 鸡娃 焦虑 钟延光 凝视 苏绿檀 嘴角 苏绿檀 孤身 嫁来 京城 半年 举目 杨紫 黄梓 无亲 肯定 想家
4663331326273582,#“双减”政策来了，家长还焦虑吗？#现在杭州50%读的是职高，我好焦虑啊！,双减 政策 家长 焦虑 杭州 职高 焦虑
4663331321811929,其实我自身也处于互联网教育行业中，虽然有失业风险，但还是举双爪赞成双减政策,处于 互联网 教育 行业 失业 风险 双爪 赞成 双减 政策
4663330809060258,"双减政策的核心目的其实就两点：

1. 减少家长的养育成本，让大家更有意愿生孩子；

2. 让考试发挥出其应有的筛选功能，剔除氪金开外挂的选手，为国家筛选出真正的好苗子。",双减 政策 核心 目的 两点 减少 家长 养育 成本 意愿 孩子 考试 发挥 出其 应有 筛选 功能 剔除 金开 外挂 选手 国家 筛选 苗子
4663329300153486,#双减政策的落地能缓解鸡娃焦虑吗#应该是不可能的。只要存在着中高考，家长的焦虑就会存在、无法缓解。双减政策的落地，很可能让家长变得更加无所适从，更加惴惴不安。学校的作业减少了，家长还得给孩子找课外题做，去哪找，找什么样的题目，都得让家长劳心费力；孩子不会的题目，家长得亲自辅导、责无旁贷。找不到校外培训机构，家长们就会放弃培训？这是不可能的，没有多少家长敢冒这样的风险，少数家长会亲自披挂上阵，担当起孩子的家庭教师的责任，大多数家长只能请“一对一”的家教，一个小时几百块，效果还不一定好，这不大大加重了家长的经济负担和心理负担吗？ 2武汉·百步龙庭 收起d,双减 政策 落地 缓解 鸡娃 焦虑 高考 家长 焦虑 缓解 双减 政策 落地 家长 变得 无所适从 惴惴不安 学校 作业 减少 家长 孩子 课外 题目 家长 劳心 费力 孩子 题目 家长 辅导 责无旁贷 不到 校外 培训 机构 家长 放弃 培训 家长 风险 家长会 披挂上阵 担当 孩子 家庭教师 责任 家长 只能 一对一 家教 小时 几百块 效果 加重 家长 经济负担 心理 负担 武汉 百步 龙庭
