id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4786510703102456,LAixod15C,7182737383,葛珮帆Elizabeth_Quat,【中華人民共和國香港特別行政區全體立法會議員感謝習近平主席親臨香港發表重要講話】2022年7月1日中共中央總書記、國家主席、中央軍委主席習近平親臨出席香港回歸祖國25周年大會暨香港特別行政區第六屆政府就職典禮，並發表重要講話。我們對習主席始終牽掛著香港，關心香港發展和市民福祉表達由衷的感謝。習主席的講話對香港一直以來擔當的角色和取得的重大成就給予高度評價，並對一國兩制重大原則作出精闢的論述，事實證明香港回歸祖國25年，一國兩制下的香港，背靠祖國、面向國際，不斷成長發展，儘管經歷許多風雨挑戰，在得到中央政府的全力支持，香港克服一個又一個的難關，創造一個又一個的高峰，香港實踐一國兩制取得舉世觸目的成就。習主席的講話進一步讓我們堅信一國兩制是具強大生命力，能夠維護國家主權、安全和發展利益，確保香港長期繁榮穩定的好制度。我們相信在習主席的指導下，香港一國兩制在新時代，必定會再創輝煌。我們感謝和定必牢記習主席對香港發展的四點希望，在愛國者治港原則下，我們必忠誠履行立法機關的憲制職責，堅持與特區政府既相互制衡又相互配合的關係，支持和監督特區政府依法施政，合力開啟特區良政善治新風；我們更要把握時機，努力團結社會各界同心同德，共同維護社會和諧穩定，準確尋找和推進有利於香港發展，有利於廣大市民謀求福祉的突破，鞏固和發揮香港獨特地位和優勢，積極推動香港融入國家發展大局，共同為一國兩制事業、為中華民族偉大復興做出新的和更大的貢獻。梁君彥廖長江陳健波馬逢國陳振英謝偉銓李浩然李惟宏周文港邱達根姚柏良洪雯梁毓偉陳沛良陳曼琪黃元山霍啟剛簡慧敏譚岳衡嚴剛李慧琼陳克勤何俊賢陳恒鑌葛珮帆周浩鼎劉國勳鄭泳舜李世榮林琳梁熙陳仲尼陳勇陳學鋒郭玲麗黃英豪黃俊碩顏汶羽盧偉國林健鋒梁美芬吳永嘉劉業強陳祖恒陸瀚民吳秋北郭偉强陸頌雄梁子穎陳穎欣黃國鄧家彪葉劉淑儀容海恩李梓敬陳家珮黎棟國張宇人易志明邵家輝李鎮強周小松林振昇謝偉俊田北辰何君堯江玉歡朱國強吳傑莊林哲玄林素蔚林順潮林新強林筱魯梁文廣陳月明陳紹雄陳凱欣張欣宇楊永杰管浩鳴鄧飛劉智鵬龍漢標蘇長荣狄志遠,,,,,3,0,173,2022-07-01 19:55,微博网页版,['https://wx3.sinaimg.cn/large/007Q626Xgy1h3ro9ruff3j30uh0uhwlx.jpg'],,
4786510559445460,LAix9DDc8,3848612746,江湖上的风景,25年，多幸运曾与你相遇！#香港回归祖国25周年#庆典诚邀你的参与，从“心”体验维港美景、美酒佳肴、艺文盛会、体育盛事带来的无尽全新惊喜！香港故事新篇章即将开启，与你一同#再遇心动香港#！关注@香港旅游发展局，带话题#再遇心动香港#转发本微博，我们将在O7月15日18：00抽出5位用户送出香港庆回归25周年定制礼盒（价值440元）！L香港旅游发展局的微博视频O抽奖详情,,,香港旅游发展局,"香港回归祖国25周年,再遇心动香港",0,0,0,2022-07-01 19:55,微博视频号,,"http://f.video.weibocdn.com/u0/bunoJHAXgx07XcshAqXu01041200zlmy0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=8Amm8M%2FJx3&KID=unistore,video",
4786011734806332,LA5yBkalu,3311804025,武了个汉,【和他们一起，庆祝香港回归25周年！】#香港回归祖国25载#，香港人身上的狮子山精神从未改变。这是属于香港人的奋斗历史，更是中国人创造的时代传奇。#你好香港#L人民日报的微博视频,,,,"香港回归祖国25载,你好香港",0,0,0,2022-06-30 10:53,微博视频号,,"http://f.video.weibocdn.com/o0/V22fCXQIlx07X5ICHq4801041200vHjQ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=A2WvDhNAWp&KID=unistore,video",
4786510430209243,LAiwX0SqT,6166805925,闪电视频,【#90后小伙铅笔芯雕手捧紫荆花#】7月1日，山东淄博。沈靖宇是一名90后美术老师，他用5个小时在直径5毫米的铅笔芯上，裸眼雕刻了手捧紫荆花；沈靖宇表示今天是香港回归祖国25周年，是一个很有纪念意义的日子，想要表达对香港和祖国的祝福。网友：#为祖国笔芯#。@四川观察L四川观察的微博视频,,,四川观察,"90后小伙铅笔芯雕手捧紫荆花,为祖国笔芯",0,0,0,2022-07-01 19:54,微博视频号,,"http://f.video.weibocdn.com/o0/mp32TwEqlx07XhpYuZiU010412006e2F0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=AOB2RKtHRP&KID=unistore,video",
4786510315917764,LAiwLoPtO,1813047827,TheLancet-Vivian,【今天，重温#1997年7月1日0时0分0秒#，依旧泪目！】1997年7月1日0时0分0秒，铭记这一历史时刻。香港回归祖国25周年，祝福#香港明天会更好#！#东方之珠#L人民日报的微博视频,,,,"1997年7月1日0时0分0秒,香港明天会更好,东方之珠",4,3,40,2022-07-01 19:54,iPhone 13 Pro Max,,"http://f.video.weibocdn.com/o0/6ZgG8U4llx07XgQmKrFu01041200abMr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=OF%2FPvaEgBy&KID=unistore,video",
4786011731136248,LA5yB4LAA,1883165607,NikkoD,【庆祝香港回归祖国25周年，全港欢庆精彩纷呈！】连日来，庆祝香港回归祖国25周年银禧志庆活动掀起一波又一波高潮，大批市民乐在其中。29日，由香港各界联合会主办的“庆祝香港回归祖国25周年巴士巡游”启动，一连两日安排4辆开篷巴士于港岛区巡游，与市民同庆，送节日祝福;“感动港岛百名优秀抗疫义工”一同参与巡游。中银香港与新社联、工联会联合举办“庆回归祝福送万家”活动，为弱势长者及基层家庭送上关爱。地区方面，一些团体亦都举办丰富多彩的活动迎接“7·1”到来。O慶祝香港回歸祖國25周年，全港歡慶精彩紛呈！,,,,,0,0,0,2022-06-30 10:52,HUAWEI P40 5G,,,
4786011659570006,LA5ytE9AW,2377006293,CGTNRadio,【异彩纷呈！总台CGTN纪录频道整频道落地香港播出】为庆祝#香港回归祖国25周年#，7月1日起，中央广播电视总台CGTN（中国国际电视台）纪录频道将整频道落地香港播出。大批内容丰富、制作精良、异彩纷呈的精品节目将与香港受众见面。O异彩纷呈！总台CGTN纪录频道整频道落地香港播出7月1日片单发布LCGTNRadio的微博视频,,,,香港回归祖国25周年,0,1,6,2022-06-30 10:52,微博视频号,,"http://f.video.weibocdn.com/o0/9xuygu7Jlx07Xfk9s3Dq01041200nzFr0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=sWjMGIBTVR&KID=unistore,video",
4786011651178916,LA5yt4WGM,1847123567,香港商報網,#香港特区25岁了#【庆祝香港回归祖国25周年，全港欢庆精彩纷呈！】连日来，庆祝香港回归祖国25周年银禧志庆活动掀起一波又一波高潮，大批市民乐在其中。29日，由香港各界联合会主办的“庆祝香港回归祖国25周年巴士巡游”启动，一连两日安排4辆开篷巴士于港岛区巡游，与市民同庆，送节日祝福;“感动港岛百名优秀抗疫义工”一同参与巡游。中银香港与新社联、工联会联合举办“庆回归祝福送万家”活动，为弱势长者及基层家庭送上关爱。地区方面，一些团体亦都举办丰富多彩的活动迎接“7·1”到来。O慶祝香港回歸祖國25周年，全港歡慶精彩紛呈！,,,,香港特区25岁了,3,2,13,2022-06-30 10:52,微博 weibo.com,"['https://wx3.sinaimg.cn/large/6e18de6fly1h3q2xolw61j20p00anjtd.jpg', 'https://wx3.sinaimg.cn/large/6e18de6fly1h3q2y1ztflj20u00jzgp1.jpg', 'https://wx2.sinaimg.cn/large/6e18de6fly1h3q2y22zz4j20u00jzwhl.jpg', 'https://wx1.sinaimg.cn/large/6e18de6fly1h3q2y214lsj20u00jzjum.jpg', 'https://wx1.sinaimg.cn/large/6e18de6fly1h3q2y25vtrj20u00jz0ws.jpg', 'https://wx4.sinaimg.cn/large/6e18de6fly1h3q2y26vc7j20u00jz0wq.jpg', 'https://wx2.sinaimg.cn/large/6e18de6fly1h3q2y22ea4j20u00k0whm.jpg', 'https://wx3.sinaimg.cn/large/6e18de6fly1h3q2y28i4yj20u00jzwi6.jpg', 'https://wx3.sinaimg.cn/large/6e18de6fly1h3q2y21xpoj20ku0dwacx.jpg']",,
4786510304382662,LAiwKio86,5176230254,云上酒泉,【庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话】O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 19:54,微博 weibo.com,,,
4786510274497529,LAiwHiS0N,1665450974,FM89杭州之声,【#新疆小伙1997年7月1日生名叫香港·买买提#】#小伙1997年7月1日出生取名祝回归#2022年7月1日是香港回归祖国25周年。新疆一位名叫香港·买买提的塔吉克族小伙，引发网友关注。这名小伙出生于1997年7月1日，给他起名香港·买买提，是一位新疆爸爸对祖国最直接的爱。#1997年7月1日0时0分0秒#@海客新闻L海客新闻的微博视频,,,海客新闻,"新疆小伙1997年7月1日生名叫香港·买买提,小伙1997年7月1日出生取名祝回归,1997年7月1日0时0分0秒",0,0,0,2022-07-01 19:54,微博视频号,,"http://f.video.weibocdn.com/o0/Dvhn626mlx07XhlCyGEw01041200jbEk0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=NbBpMAa415&KID=unistore,video",
4786570927801816,LAk6wwJBK,2358502544,龙泉新闻网,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 23:55,微博 weibo.com,,,
4786011618672980,LA5ypAoeM,6613346767,欧洲产业城,【分享给小伙伴！#戴上耳机一秒切换到香港#】狮子山的鸟语与风喃，在晨光中奏出一曲自然交响；红绿灯的“噔噔”声和有轨电车的“叮叮”声，在街头演绎出激情的城市律动。龙舟激浪，马踏尘起，新桥横跨，飞机轰鸣……#25种声音带你环绕式感受香港#↓↓戴上耳机，沉浸感更强哦~#香港回归祖国25周年#（央视新闻）L央视新闻的微博视频,,,,"戴上耳机一秒切换到香港,25种声音带你环绕式感受香港,香港回归祖国25周年",0,0,0,2022-06-30 10:52,HarmonyOS设备,,"http://f.video.weibocdn.com/o0/33NOPuSSlx07Xevg6GM801041201oAme0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=nGi3O%2BbkAj&KID=unistore,video",
4786011605045002,LA5yolar0,2709690123,安庆职业技术学院秦潭学子官微,安庆职业技术学院【#香港满满红色迎回归纪念日#】大街小巷满挂国旗与区旗，维港两岸灯光璀璨，庆祝的横幅随处可见。25载春秋可鉴，这抹最美的中国红，一直都在！#香港回归祖国25周年#，期待香港再开新篇！一起传递！祝福#香港会更好#！,,,,"香港满满红色迎回归纪念日,香港回归祖国25周年,香港会更好",0,0,0,2022-06-30 10:52,安庆职业技术学院超话,"['https://wx1.sinaimg.cn/large/a182970bly1h3q2y5nwh2j20qo1bfawy.jpg', 'https://wx1.sinaimg.cn/large/a182970bly1h3q2y6a2x8j20qo1bfdvq.jpg', 'https://wx4.sinaimg.cn/large/a182970bly1h3q2y6yjm0j20qo1bf17a.jpg', 'https://wx1.sinaimg.cn/large/a182970bly1h3q2y7n6rfj20qo1bfx4s.jpg', 'https://wx1.sinaimg.cn/large/a182970bly1h3q2y8bucqj20qo1bftqc.jpg', 'https://wx1.sinaimg.cn/large/a182970bly1h3q2y8vurkj20qo1bfngv.jpg', 'https://wx2.sinaimg.cn/large/a182970bly1h3q2y9k7fyj20qo1bfqm8.jpg', 'https://wx1.sinaimg.cn/large/a182970bly1h3q2ya6f6tj20qo1bf7i0.jpg', 'https://wx4.sinaimg.cn/large/a182970bly1h3q2yao70dj20qo1bfwp9.jpg']",,
4786510123503768,LAiwseHuo,7310744124,點新聞dotdotnews,【#習主席視察香港行程精彩回顧#】習近平主席連日出席多埸重要活動，會見各界代表人士，視察香港創科發展，並發表重要講話，表達了中央對特區政府的肯定和支持。習近平強調『「一國兩制」是個好制度，沒有任何理由改變，必須長期堅持』，為香港「一國兩制」實踐指路領航。#慶祝香港回歸25周年##祝福香港祝福祖國#O网页链接L點新聞dotdotnews的微博视频,,,,"習主席視察香港行程精彩回顧,慶祝香港回歸25周年,祝福香港祝福祖國",4,0,33,2022-07-01 19:53,微博视频号,,"http://f.video.weibocdn.com/o0/oCC1jd9vlx07XhwdadtC01041201byS30E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=%2FvjK6zVXxU&KID=unistore,video",
4786570924659264,LAk6wjy5q,1640601392,新浪视频,#刘德华谢霆锋陈伟霆唱中国人##庆祝香港回归祖国25周年文艺晚会#刘德华、谢霆锋@锋味、@William威廉陈伟霆在庆祝香港回归祖国25周年文艺晚会上演唱了《中国人》，“手牵着手不分你我昂首向前走、让世界知道我们都是中国人”，饱含对于祖国的深情祝福！#晚·分享#L新浪娱乐的微博视频,,,"锋味,William威廉陈伟霆","刘德华谢霆锋陈伟霆唱中国人,庆祝香港回归祖国25周年文艺晚会,晚·分享",5,6,32,2022-07-01 23:55,微博视频号,,"http://f.video.weibocdn.com/o0/zY4lG3gPlx07XhzWojIk0104120331PU0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636220&ssig=BBJRh2o4IC&KID=unistore,video",
4786570919677913,LAk6vEBFn,1855757243,1905影视频,#任达华谈香港回归说回家了##任达华说中国人有最灵巧的双手#25年前的6月30日晚上，下着雨，在家里看电视直播，心情十分激动，“回家了”！在@任达华眼中，灵巧的双手，蕴含着中国人最温柔的智慧去创作。作为最早一批北上进入内地市场的香港演员之一，任达华深有感触：“在不同省份感受到不同的文化，沉淀成今后表演中的思考。回归之后，有祖国的帮助，香港电影会越来越好。“#香港回归祖国25周年我们在一起#L1905影视频的微博视频,,,任达华,"任达华谈香港回归说回家了,任达华说中国人有最灵巧的双手,香港回归祖国25周年我们在一起",0,0,3,2022-07-01 23:55,微博视频号,,"http://f.video.weibocdn.com/o0/Iy1phE5ylx07XhMDA9SE01041201eTdx0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=gdLIQJlxow&KID=unistore,video",
4786011580665406,LA5ym2N6m,3639829653,寒亭-检察,【#香港同胞对祖国的贡献习主席如数家珍#】“梁振英先生1978年就到深圳、上海等地免费举办西方土地经济管理制度的讲座”，“梁定邦先生、史美伦女士帮助创建证券市场有关的监管制度，只拿‘一元人民币’的象征性年薪”……对于香港同胞为祖国发展做出的贡献，习近平主席记得十分清楚。殷殷嘱托，深深期许，传递着习主席对香港一如既往的亲切关怀和坚定支持。#香港牵动习主席的心##香港回归祖国25周年#L央视新闻的微博视频,,,,"香港同胞对祖国的贡献习主席如数家珍,香港牵动习主席的心,香港回归祖国25周年",0,0,2,2022-06-30 10:52,微博视频号,,"http://f.video.weibocdn.com/o0/AO166sfalx07Xfgd9Uso01041203IWQX0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=3fRBXzyDHO&KID=unistore,video",
4786011530069492,LA5yh0i4Q,5859097292,慕矢学长,#太平山顶奶茶店里都是国旗#开心香港三大地标之一的太平山顶，一家网红奶茶店内挂满了国旗和香港特别行政区区旗。登山观景的市民高喊“祝福祖国国泰民安，繁荣昌盛”，共同庆祝香港回归25周年。香港有着深厚的喝奶茶文化，据悉#700万香港市民一年要喝10亿杯奶茶#，鸳鸯奶茶更是香港市民的最爱。L沸点视频的微博视频,,香港,,"太平山顶奶茶店里都是国旗,700万香港市民一年要喝10亿杯奶茶",0,0,2,2022-06-30 10:52,微博视频号,,"http://f.video.weibocdn.com/o0/dk7oY81Ilx07XfgDrZpK01041200d58H0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=%2BjOGHJnhkh&KID=unistore,video",
4786570878255349,LAk6ryDAN,2567203907,朔州新闻网,【庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话】O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 23:54,360安全浏览器,,,
4786570861218647,LAk6q571B,1411813125,建造师Alan阿伦先森,庆祝香港回归祖国25周年-温碧霞许靖韵泳儿合唱《东方之珠》，“请别忘记我永远不变黄色的脸”！-我在央视频，邀你一起看更多有品质视频，视频链接：庆祝香港回归祖国25周年-温碧霞许靖韵泳儿合唱《东方之珠》，“请别忘记我永远不变黄色的脸”！-我在央视频，邀你一起看更多有品质视频，视频链接：O网页链接,,,,,0,0,0,2022-07-01 23:54,央视频,['https://wx1.sinaimg.cn/large/54268f05gy1h3rv6i607uj20u00gvwh0.jpg'],,
4786570836837860,LAk6nsGQ4,2669235607,锤子智能玩,【#香港回归祖国25周年#接力点亮图标！】25年前的今天，历经百年风雨，香港重回祖国怀抱。25年来，香港与祖国同行，“东方之珠”愈加璀璨夺目。今天，转发这条微博，给自己点亮国旗和香港特别行政区区旗，一起#祝福香港祝福祖国#！,,,,"香港回归祖国25周年,祝福香港祝福祖国",0,0,1,2022-07-01 23:54,荣耀Magic V,['https://wx4.sinaimg.cn/large/9f194d97gy1h3rv6gccjqj20u01hc1kx.jpg'],,
4786540846515584,LAjk0rl04,1919126727,三台县公安局,#内地58个城市可坐高铁直达香港#【#内地58个城市可坐高铁直达香港#】#总得坐高铁去一次香港吧#2018年9月23日，广深港高铁香港段通车。高铁目前已将香港与内地58个城市直接连通，14分钟就能到达深圳，48分钟就能到达广州，香港与内地经贸、社会、民众的距离都被拉得更近。#庆祝香港回归祖国25周年文艺晚会##维多利亚港烟花##1997年7月1日0时0分0秒#L央视网快看的微博视频,,,,"内地58个城市可坐高铁直达香港,总得坐高铁去一次香港吧,庆祝香港回归祖国25周年文艺晚会,维多利亚港 烟花,1997年7月1日0时0分0秒",0,0,0,2022-07-01 21:55,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/JKGHZgh0lx07Xh8p55C801041201ke5X0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636225&ssig=ZTycGhGCga&KID=unistore,video",
4786570790699223,LAk6j2VTN,1466130855,导演金刚jingang,【#庆祝香港回归祖国25周年文艺晚会#】庆祝香港回归祖国二十五周年，今晚，由汪明荃、陈贝儿、陆浩明担任司仪，@成龙、#刘德华#、谭咏麟、谢霆锋@锋味、@William威廉陈伟霆、陈洁灵、罗家英、莫华伦、姚珏等重量级歌星、艺术家携手香港中乐团、香港管弦乐团、香港舞蹈团等多个团体，近七百名演出者在红馆齐聚，倾力为回归25年文艺晚会献上精彩表演！L导演金刚jingang的微博视频,,,"成龙,锋味,William威廉陈伟霆","庆祝香港回归祖国25周年文艺晚会,刘德华",3,2,31,2022-07-01 23:54,微博视频号,,"http://f.video.weibocdn.com/o0/BUkxsrqnlx07XhMK3Bqw01041201ql0d0E010.mp4?label=mp4_720p&template=960x544.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636224&ssig=eIJnRm8kER&KID=unistore,video",
