text,mid
幸运的提前撤了，没想似会这样的……,4662797160416518
果然何时都不能站在政策对立面,4662786506883649
大家想一想：西方国家刚出产幼童上第一课就是它们的历史、地理，道德课等，而我们一睁眼就就是数理化为了挣大钱，直不就奔何资本主义大道，所以为什么每年有十万人走向西方世界呢！,4662778494977158
橄榄尖的金字塔，或许会更加凸显，因为你阻止不了拥有众多资源的塔顶尖的家庭继续进行各种教育培训；而中产及以下，孩子以外的因素，只能靠父母自己——父母仍是孩子的起跑线。,4662777333942940
问题在于为何有这种制度？对自己人狠而优待夷人？,4662777333942940
欧老师什么时候丁香园上新课程,4662777333942940
底层无处可放的怨气,4662777333942940
雪中送炭远比锦上添花更加可贵。更何况添的是不是花还不知道,4662777333942940
就是逐梦演艺圈那个？,4662777333942940
个人猜测，他并没有在美国走退籍程序，或者没走完。中美两国都不承认双重国籍，实际操作是不承认对方国籍，承认本国国籍。,4662777333942940
所以总体来说，还是我们做父母的没本事,4662777333942940
他走得不是导演路线，而是讨人喜欢的流量明星路线，所以和公众沟通是很重要的。没把握好现在的舆论趋势是追求公平，是偏左的，还仿照欧美日本营造高高在上的精英感，是肯定会被唾弃的。,4662777333942940
投胎绝对是技术活,4662777333942940
对教育不公平、对顶流资源腾云驾雾的厌恶，说的没错，还有一点，拥有这么强大的父母资源，他自己本身却还是平平无奇,4662777333942940
人生本来就不公平的，起跑线就不会是一样。我觉得很正常,4662777333942940
他红不红都不影响他的人生比很多人起点高了,4662777333942940
所以起点很重要,4662777333942940
这样看郑爽代孕其实也没啥毛病，人口与计划生育法也是法呀,4662777333942940
与张艺谋的人品和鸡贼高下立见,4662777333942940
人家🈶️好爹妈啊,4662777333942940
欧医生说的都很好，但他还远远不是顶流,4662777333942940
对顶流资源腾云驾雾的厌恶,4662777333942940
顶层不在双减政策打击的范围内，中产不在双减政策的保护内。应该说，双减就是为了保护顶层的利益，打击中产的利益，给底层更大的上升与流动空间。,4662777333942940
说入籍就能入籍？我国入籍门槛挺高的啊，难道他之前都是双国籍？,4662777333942940
这次双减就是头痛医头脚痛医脚， 没有培训的话传统名校优势会更大，学区房还要火爆,4662777333942940
还是中国式淘汰教育的锅，国外发达国家基本都是合格教育，白领蓝领工资水平都差不多，法国只要工作最低工资标准1万2人民币，都是妈生的生而平等，每个人都有体面生活的权利，赢者通吃只会贫富差距越来越大，整个社会也是更焦虑。,4662777333942940
吴亦凡倒了他要接吴的资源吧，已经有人喊他是吴的平替了,4662777333942940
这事关键是有对比啊，老谋子宁可被罚款不也没出去么,4662777333942940
因为他有剧要上,4662777333942940
我们田老师的课程会有影响吗？,4662776398612817
我感觉这些机构可以转行投资鸿星尔克啊hhhh,4662731087020336
我这个小地方的教培还是如火如荼啊,4662731087020336
@午觉Nia,4662731087020336
我们中学现在还没放暑假呢，而且给教育局举报根本不管，光让培训机构挂掉没用的,4662731087020336
那各学校内卷，一个比一个放假晚放假少，能让学校挂掉吗,4662731087020336
我们只能转行了是吧,4662731087020336
这些貌似都是针对学科，不至于所有教培行业都难存活。艺术类，素质类，体育类都不受影响吧？,4662731087020336
没人敢骂政府，官让企业死，企业不得不死。,4662639386691772
去短视频行业呢？,4663308991337344
已在教育行业快两年了，双减政策刚出来我懵了，年龄快30了。都不知道后面出来能做什么,4663308991337344
唉。,4663308991337344
学影视的在做mkt...,4663308991337344
影视行业我感觉……到了中年的那群人依然在肝，肝无止境……,4663308991337344
教培行业真的暴风哭泣,4663308991337344
我三十了还想去学节目制作，想学一门手艺来自,4663308991337344
我本人是医疗行业，周围哥姐基本也都是，只不过专业不太一样，我对于剪辑，视频这些就还挺喜欢的，顶多也就拍个vlog，拍点日落配个喜欢的bgm,4663308991337344
有什么职业到中年不用肝啊,4663308991337344
还是吃公粮稳妥实在，这是要助长报名人数,4663308991337344
想知道做影视娱乐是不是经常见到名人？有没有满足一下我的好奇心,4663308991337344
游戏行业发行部门应该可以,4663308991337344
做剪辑的真的想转行，每天一到下午颈椎受不了就好想吐，眼睛也开始花,4663308991337344
考公考编，我个人身体不太行，看久了电脑头晕眼花，尤其是剪视频,4663308991337344
瑟瑟发抖 简直进入了寒冬了,4663308991337344
可以说是四九入国军了……,4663308991337344
蹲一个…,4663308991337344
来早了（蹲,4663308991337344
就身边的情况来看，很多教培行业的老师都考公考编了！继续在私企的话，投新媒体运营的很多。,4663308991337344
现在还能入职教培吗,4663308991337344
@Sylnara_肥鹅王小明,4663308991337344
……刚入职教培行业一个月的我瑟瑟发抖,4663308991337344
仿佛看见自己在投稿…,4663308991337344
考基层老师还是考专技事业编呢,4663308991337344
游戏行业（前公司之前的美术部门狂招了一大批影视动画相关的人而且不只是美术相关一些制片之类的也会招,4663308991337344
来早了 蹲,4663308991337344
剧宣每天都处于崩溃边缘,4663308991337344
考公务员考编制吧，其他行业特别是私人企业35岁以后裁员很麻烦。都有这种问题。,4663308991337344
话是这么说 但谁不想让自己孩子上高中,4663307153441466
学生学着学着就厌学了，得不偿失。,4663307153441466
确实是这个道理，可是高考的指挥棒还是那样,4663307153441466
不要让“双减”浮于表面、形式化，校内教育的课程设置、教学方式、服务水平明显落后于校外教育，双减的初衷和目的是好的，但是如果校内教育不随时代发展和家长孩子的需要而改进，是解决不了根本问题的，只会让明面上的校外培训搬到台底下。就像禁止了多年，依然有学校老师私下在校外给学生有偿补课。,4663305576649620
为什么会焦虑，因为孩子对口的学校不好，高中录取率只有50%。以前没有补课，好的小学一大半能进重点初中，差的学校只有3，4个能进，差的学校孩子都是笨蛋吗？这就是学校之间的差异，学区不好的，出去找好的老师补课有什么问题吗？难道学区不好的活该上不了高中吗？,4663301840046765
如果学校讲很快 吸收不了 怎么办 考试那么难 五项管理书面作业不得超过1.5小时 初三很忙啊要中考 他们怎么办,4663301840046765
没用的,4663301840046765
可培训学科以外的,4663301840046765
本质就是社会的内卷,4663301840046765
还有失业问题,4663301840046765
培训学科以为的不用花钱吗？上学还是要看看成绩，这样治标不治本啊,4663301840046765
去衡水式私立学校就可以继续刷题啦,4663301840046765
只要大学和工作岗位的数量是一定的，这个焦虑很难得到缓解。,4663300942468728
你好，你感兴趣的“东方财富”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> 东方财富超话,4663300849144738
好好解读政策，就不会这么单纯的想了,4663299683388829
刚看了个文件，说大学生一对一补课也涉嫌违规了 心塞,4663299683388829
老师好！,4663299683388829
下一步就是民办学校 不要小看了国家的决心,4663297254885214
还有不减负是所有人内卷 大部分家长都累 减负以后能请得起家教的毕竟社会少数 这个比例就是给普通老百姓相对公平 哪个社会有绝对公平？相对公平就笑了,4663297254885214
公民同招了你不知道吗,4663297254885214
民办也不见得比公办好很多呀，而且前两年我们这儿已经有出政策了，选择民办的越来越少。这应该是一个趋势～坐标杭州,4663297254885214
民办逐步过度为公办。政策趋势,4663297254885214
大部分民办都挂靠公办名校，拿国家资源为私人谋利，整顿下是有必要的,4663297254885214
领益智造你也关注吗,4663296936383876
